ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0007596	blood coagulation	48/2449	166/12472	0.00246439224036769	0.0150162512393735	0.0100871716395147	VAV2/ENPP4/SERPINA1/PDGFRA/CD40/PLAT/FZD6/FCER1G/ADTRP/ST3GAL4/LYN/PDGFA/PROCR/PLSCR1/PDPN/F2RL2/SERPINE2/TSPAN32/PLEK/STXBP1/ADORA2A/PLAUR/EDN1/RAP2B/VWF/F5/SERPINF2/TYRO3/F13A1/VCL/PROC/C1QTNF1/VTN/P2RY1/APOE/EPHB2/CD36/CD9/ITGA2/TREML1/ITGB3/THBD/SLC7A11/EMILIN1/SERPINE1/CEACAM1/TFPI/THBS1	48
GO:0060560	developmental growth involved in morphogenesis	48/2449	166/12472	0.00246439224036769	0.0150162512393735	0.0100871716395147	ULK2/SEMA4B/NRP2/SEMA3C/LPAR3/SEMA4D/CDK5/VEGFA/TGFBR2/SMURF1/IMPACT/WNT5A/CPNE9/NTN1/MAP3K13/DDR1/UNC13A/CDH1/FMN1/EDN1/LIMK1/PLXNA1/SEMA4C/CTTN/FGF13/EPB41L5/VCL/RASAL1/NRCAM/SEMA3A/EXT1/RTN4R/APOE/WASF1/SEMA3B/NEDD4L/SEMA6B/SEMA6A/DRAXIN/SYT1/OLFM1/LHX2/COBL/PLXNA4/ITGA4/CPNE5/AREG/CSF1	48
GO:0016049	cell growth	94/2449	366/12472	0.00249340255349561	0.0151757546324119	0.0101943180955119	ULK2/BTG1/BCL6/DCUN1D3/SOCS2/CD38/SEMA4B/PPT1/NRP2/SEMA3C/LPAR3/BMP10/DNPH1/MAD2L2/SEMA4D/CDK5/VEGFA/TGFBR2/OSGIN2/SMURF1/ADAM15/IMPACT/MMP14/ACVR1B/PHB1/FBP1/CISH/CDKN2D/WNT5A/CPNE9/NTN1/ST20/HPN/SESN2/TP53/PRR5/MAP3K13/SERPINE2/PML/CYP27B1/DDR1/UNC13A/CDH1/EDN1/FXN/BCL2/GREM1/CDKN2A/SPHK1/LIMK1/PLXNA1/PSRC1/SEMA4C/TMEM97/CTTN/JADE3/FGF13/EPB41L5/VCL/RASAL1/NRCAM/CDA/SEMA3A/EXT1/RTN4R/APOE/MFSD2A/WASF1/S100A9/SEMA3B/NEDD4L/HBEGF/ACVRL1/CLSTN3/SGK1/IGFBP7/SEMA6B/PTCH2/SEMA6A/INHBA/DRAXIN/SYT1/OLFM1/NANOS1/LHX2/COBL/DCSTAMP/IGFBP3/PLXNA4/KIF14/ITGA4/IGFBP4/CPNE5/CEACAM1	94
GO:0032870	cellular response to hormone stimulus	110/2449	438/12472	0.00253008407016986	0.0153815326672301	0.0103325495571307	UGCG/PTPN2/SSTR2/SOCS1/RELA/INSIG2/CPEB2/CTSL/NPFFR1/SNX5/STRN3/JAK3/SOCS2/BAIAP2/CFLAR/SOCS3/PTGER4/ACOD1/ATP5F1A/KANK1/ACE/PRCP/RAB13/PTPN1/NR3C1/DNAJA1/PPARGC1B/GCLM/PRKDC/ABHD2/NPC1/SLC39A14/GJB2/EEF2K/NR4A3/EPRS1/DDIT4/SESN3/RDX/SERPINB9/ZFP36L2/CYP7B1/CAMK2A/PAQR8/TRERF1/PLPP1/PHB1/ASS1/ERFE/ADTRP/NFKB1/FBP1/LYN/PAK1/GCLC/ZDHHC7/ACSL1/SRD5A1/MYO1C/THRA/PCK2/INSIG1/FECH/EDN1/ADCY6/NEDD4/PLCB1/SLC27A1/NR1D1/SSTR3/GRB10/FUT7/THRB/PDK2/GNG2/GPT2/SLC2A8/IRS1/SMYD3/ZFP36/DDR2/UCP2/FFAR3/HCRTR1/SERPINF1/SGK1/NKX3-1/IGFBP7/INHBA/TFAP4/SORBS1/OCSTAMP/P2RY6/PPARG/ITGB3/TNFSF4/BRIP1/FFAR4/RAMP1/TRIB3/HDAC9/CA2/CEACAM1/LEP/NR4A1/CRHBP/SORL1/FBN1/TFPI/NR4A2	110
GO:0002534	cytokine production involved in inflammatory response	19/2449	51/12472	0.00257352302234304	0.0155841500697417	0.0104686578629726	HIF1A/EZH2/ZC3H12A/CARD9/PLD3/MEFV/CHID1/CLEC7A/IL1R2/TNF/MIR146A/IL17RC/PYCARD/TREM2/EPHB2/GBP5/PLD4/APOD/LEP	19
GO:0045071	negative regulation of viral genome replication	19/2449	51/12472	0.00257352302234304	0.0155841500697417	0.0104686578629726	N4BP1/TNIP1/ISG20/IFIT5/PLSCR1/ZNFX1/CCL5/TNF/APOBEC3F/RSAD2/IFITM1/IFIH1/APOBEC3G/EIF2AK2/OASL/IFITM3/MX1/ISG15/IFIT1	19
GO:1900015	regulation of cytokine production involved in inflammatory response	19/2449	51/12472	0.00257352302234304	0.0155841500697417	0.0104686578629726	HIF1A/EZH2/ZC3H12A/CARD9/PLD3/MEFV/CHID1/CLEC7A/IL1R2/TNF/MIR146A/IL17RC/PYCARD/TREM2/EPHB2/GBP5/PLD4/APOD/LEP	19
GO:0050807	regulation of synapse organization	46/2449	158/12472	0.00258556092502861	0.0155841500697417	0.0104686578629726	BAIAP2/NRP2/SEMA4D/CDK5/EEF2K/EPHB1/IL10/FLRT2/ABHD17C/WNT5A/NTN1/AGRN/AMIGO2/CAMK1/LRP8/TNF/ARHGAP22/NEDD4/SRGN/IL1RAP/TLR2/LILRB2/ABI3/MDGA1/PTPRO/DLG5/TANC1/NRCAM/ADGRB1/CTTNBP2/TREM2/APOE/EPHB2/LRRN3/NEDD9/CLSTN3/NTNG2/LRFN4/FARP1/ITPKA/PTPN13/EPHB3/SLC7A11/LRP4/DBN1/SLITRK4	46
GO:2000116	regulation of cysteine-type endopeptidase activity	46/2449	158/12472	0.00258556092502861	0.0155841500697417	0.0104686578629726	RFFL/LAMP3/RIPK2/CASP1/MAP3K5/CARD16/DNAJB6/TBC1D10A/SIAH2/CARD9/VEGFA/FAM162A/GSN/MEFV/CD44/NOL3/CDKN2D/PMAIP1/CLEC7A/ST20/UACA/TRIAP1/PLAUR/TNF/HIP1/IFT57/LGALS9/AIM2/PERP/BIRC3/PYCARD/CST3/HGF/S100A9/ACVR1C/LGMN/DLC1/ROBO1/NKX3-1/NLRP2/PPARG/ST18/NGFR/FASLG/NLRP3/THBS1	46
GO:0014911	positive regulation of smooth muscle cell migration	13/2449	30/12472	0.00259250890816651	0.0155841500697417	0.0104686578629726	NR4A3/MDK/DOCK4/CCL5/BCL2/MIR146A/AIF1/VTN/DDR2/ITGA2/P2RY6/ITGB3/PDGFRB	13
GO:0045577	regulation of B cell differentiation	13/2449	30/12472	0.00259250890816651	0.0155841500697417	0.0104686578629726	BCL6/IL10/ZFP36L2/MMP14/INPP5D/ID2/SLAMF8/IL7/INHBA/CR1/IKZF3/NFAM1/CARD11	13
GO:0060675	ureteric bud morphogenesis	13/2449	30/12472	0.00259250890816651	0.0155841500697417	0.0104686578629726	VEGFA/HS3ST3B1/FMN1/BCL2/GREM1/CTNNBIP1/GLI3/DCHS1/HES1/HS3ST3A1/SOX8/LAMA5/LGR4	13
GO:0061383	trabecula morphogenesis	13/2449	30/12472	0.00259250890816651	0.0155841500697417	0.0104686578629726	BMP10/SEMA4D/PPARGC1B/OVOL2/DLL4/SBNO2/PLXNB1/GREM1/HEG1/COL1A1/HEY1/SLC40A1/MMP2	13
GO:0072171	mesonephric tubule morphogenesis	13/2449	30/12472	0.00259250890816651	0.0155841500697417	0.0104686578629726	VEGFA/HS3ST3B1/FMN1/BCL2/GREM1/CTNNBIP1/GLI3/DCHS1/HES1/HS3ST3A1/SOX8/LAMA5/LGR4	13
GO:0045807	positive regulation of endocytosis	37/2449	121/12472	0.0026102159655078	0.0156730007973764	0.0105283433680737	IL15/PPP3CC/IL15RA/CCL19/CLU/FLOT1/PPT1/VEGFA/EEF2K/FPR2/FCER1G/CAMK1D/WNT5A/CLEC7A/TNF/GREM1/HIP1/PYCARD/FCN1/HFE/VTN/TREM2/APOE/IFNG/CD36/FCN2/NEDD4L/CCL2/ITGA2/SLC11A1/STAP1/C2/PTX3/GATA2/SERPINE1/DLL1/IL2RB	37
GO:0032409	regulation of transporter activity	45/2449	154/12472	0.00264514637213707	0.0158649540528177	0.0106572880296629	SCN1B/CACNB3/KCNE5/CALM2/CHRM3/PPIF/PDE4B/GPD1L/MAPK8IP2/EDN1/BCL2/NEDD4/CABP4/PIM1/PDE4D/FGF13/DMD/GSTM2/CASQ1/TCAF2/ATP1B2/TREM2/FGF11/IFNG/EPHB2/KCNE1/NEDD4L/CCL2/ANK3/ATP1B1/SGK1/NDFIP2/CCR2/SYNGR3/STAC/KCNAB1/P2RY6/HECW2/SCN4B/PPARG/ANO9/JPH4/CRHBP/ANK2/MIR34A	45
GO:0034109	homotypic cell-cell adhesion	23/2449	66/12472	0.00266492418231584	0.0159656978976327	0.0107249627400866	PDGFRA/RDX/LYN/PDPN/SERPINE2/TSPAN32/PLEK/STXBP1/PLAUR/CCL5/RAP2B/TYRO3/VCL/C1QTNF1/TJP2/CD9/ZNF703/ANK3/ITGB3/SLC7A11/EMILIN1/DSP/CEACAM1	23
GO:0015833	peptide transport	49/2449	171/12472	0.00273968268719173	0.0163952407515072	0.0110135082914688	HIF1A/CD38/SLC9B2/ABAT/PIM3/PFKFB2/CD74/CHRM3/MIDN/HLA-DRB1/PCK2/TM7SF3/ADORA1/F2RL2/NDUFAF2/KLF7/SLC16A1/ACSL4/HADH/CCL5/TNF/TAP1/EDN1/PLCB1/FFAR2/IL1RN/NR1D1/HFE/TRPM4/IFNG/IRS1/PDE8B/SLC16A10/ACVR1C/UCP2/FFAR3/STX1A/FFAR1/EXOC3L1/FFAR4/SLC7A11/CA2/LRP5/TRPV4/LEP/CRHBP/CLEC4M/PTPRN2/SMPD3	49
GO:0002478	antigen processing and presentation of exogenous peptide antigen	15/2449	37/12472	0.00275851941850989	0.0164528173781057	0.0110521854090573	CTSL/HLA-DMA/HLA-DPB1/HLA-DPA1/HLA-DMB/CD74/FCER1G/HLA-DRB1/HLA-DRA/HLA-DQB1/HLA-DRB5/LGMN/HLA-DOA/HLA-DOB/HLA-DQB2	15
GO:0009880	embryonic pattern specification	15/2449	37/12472	0.00275851941850989	0.0164528173781057	0.0110521854090573	BASP1/TDRD7/NRP2/DOP1B/PGAP1/WNT5A/DCANP1/TIFAB/TDRKH/EPB41L5/COBL/MEIS3/DLL1/LAMA5/PCSK6	15
GO:0045066	regulatory T cell differentiation	15/2449	37/12472	0.00275851941850989	0.0164528173781057	0.0110521854090573	SOCS1/FOXO3/BCL6/MDK/HLA-DRB1/HLA-DRA/VSIR/LGALS9/LILRB2/FUT7/LAG3/IFNG/IRF1/CR1/TNFSF4	15
GO:0043547	positive regulation of GTPase activity	57/2449	205/12472	0.0027623772644677	0.0164575001429244	0.0110553310578428	CCL15/CCL14/CCR7/CCL23/TBC1D13/RAPGEF2/TBC1D9/CCL19/TIAM2/CCL18/EZH2/TBC1D10A/CXCL13/RASGRP1/SEMA4D/RALGDS/CD40/RGS10/TBC1D30/TGM2/AGRN/PLXNB1/TBC1D7/TBC1D7-LOC100130357/TBC1D16/PREX2/CCL1/CCL5/ARHGAP22/CCL4/RGS1/RGL1/FERMT2/CCL8/CCL17/RTN4R/CCL3/CCL4L1/MTSS2/EPHA2/ARHGAP11A/ARHGEF5/RGS16/CCL2/SNX9/ITGA6/RASGRF1/RAP1GAP/GARNL3/DOCK9/RASGRF2/CCL13/RGL4/CCL22/CCL3L1/CCL3L3/RAPGEF5	57
GO:0021954	central nervous system neuron development	20/2449	55/12472	0.00280028737157061	0.0166463253741756	0.0111821744681679	ADARB1/SCN1B/RAPGEF2/NRP2/CDK5/PALS1/B4GALT5/EPHB1/PLXNA1/PRDM8/EPHB2/SPTBN4/DRAXIN/PLXNA4/B4GALT6/GATA2/EPHB3/DCLK2/LEP/NR4A2	20
GO:1903036	positive regulation of response to wounding	20/2449	55/12472	0.00280028737157061	0.0166463253741756	0.0111821744681679	ENPP4/INSL3/KANK1/PLAT/ST3GAL4/CLEC7A/MDK/SCARF1/DUOX2/MYLK/SERPINF2/FERMT2/VTN/CD36/DDR2/HBEGF/THBD/EMILIN1/SERPINE1/THBS1	20
GO:0031667	response to nutrient levels	93/2449	363/12472	0.00283173409066468	0.0168145984363637	0.0112952119522603	ULK2/SSTR2/RELA/KL/SLC7A5/IL15RA/RUNX2/MAP1LC3A/FOXO3/TXN2/MAP3K5/STK26/TRIM25/PLD1/RRAGC/ACE/RASAL2/ZC3H12A/GCLM/CD40/CDKN2B/ADM/NNT/SESN3/BMT2/LDLR/IMPACT/ALAD/ASS1/LRP11/FBP1/CDKN2D/PMAIP1/UPP1/MN1/GCLC/ACSL1/SRD5A1/NFKBIZ/FES/SESN2/PCK2/TP53/PRR5/CYP27B1/TBC1D7/TBC1D7-LOC100130357/CYSLTR1/CTSK/SLC16A1/TNF/BCL2/NQO1/PIM1/TNFRSF11B/CAT/MLXIPL/F5/SSTR3/FOLR2/CASTOR1/A2M/PDK2/LOC102724560/CBS/EIF2AK2/HFE/BCKDHB/GPT2/APOE/MFSD2A/ACVR1C/ZFP36/ATF3/UCP2/LTA/LIPA/PIK3C2B/ALPL/ITGA2/LIPG/COL1A1/ACACB/MPO/PPARG/C2/BRIP1/ZEB1/TRPV4/LEP/SORL1/CXCL10/IL1A	93
GO:0043010	camera-type eye development	56/2449	201/12472	0.00285261320339815	0.0169198187346628	0.0113658937217636	HIF1A/ACHE/TWSG1/CLIC4/JAG1/MITF/TDRD7/LIMK2/PDGFRA/VEGFA/TGFBR2/COL8A2/FJX1/EPHB1/DLL4/IFT172/SPRED3/RDH13/NDP/WNT5A/WNT5B/ZHX2/TMOD1/SLC4A5/NFIA/SPRED2/LCTL/CABP4/FZD4/SIX5/GLI3/HIPK2/THRB/MFSD2A/EPHB2/NECTIN3/EPHA2/HES1/ACVRL1/SERPINF1/INHBA/NPHP1/CRYBB1/LHX2/PDGFRB/SDK1/BIRC7/B9D1/SLC7A11/MAF/SOX8/LRP5/ZEB1/DLL1/FBN1/GDF11	56
GO:0048846	axon extension involved in axon guidance	12/2449	27/12472	0.00291321209157855	0.0172030473676899	0.0115561526478448	SEMA4B/NRP2/SEMA3C/SEMA4D/VEGFA/WNT5A/SEMA4C/SEMA3A/SEMA3B/SEMA6B/SEMA6A/PLXNA4	12
GO:0086002	cardiac muscle cell action potential involved in contraction	12/2449	27/12472	0.00291321209157855	0.0172030473676899	0.0115561526478448	SCN1B/KCNJ2/KCNE5/GPD1L/TRPM4/KCNJ5/KCNE1/NEDD4L/KCNQ1/SCN4B/DSP/ANK2	12
GO:0086009	membrane repolarization	12/2449	27/12472	0.00291321209157855	0.0172030473676899	0.0115561526478448	SCN1B/KCNJ2/CACNB3/KCNE5/ATP1B2/KCNJ5/KCNE1/NEDD4L/ATP1B1/KCNQ1/SCN4B/ANK2	12
GO:1902284	neuron projection extension involved in neuron projection guidance	12/2449	27/12472	0.00291321209157855	0.0172030473676899	0.0115561526478448	SEMA4B/NRP2/SEMA3C/SEMA4D/VEGFA/WNT5A/SEMA4C/SEMA3A/SEMA3B/SEMA6B/SEMA6A/PLXNA4	12
GO:0001659	temperature homeostasis	40/2449	134/12472	0.00292035223418792	0.017226218685364	0.0115717179880064	IL15/PLAC8/ACHE/PTGES/GADD45G/ABAT/PGAM5/PPARGC1B/VEGFA/ACSL1/IRF4/G0S2/PEMT/THRA/IGF2BP2/ADORA1/ALDH1A1/HADH/TNF/GATM/PLCL1/PDGFC/TRPM2/SLC27A1/NR1D1/GRB10/ACOT11/CD36/ELOVL6/UCP2/EDNRB/CCR2/ALPL/IL18/FFAR4/LEP/LCN2/IL18R1/LGR4/IL1A	40
GO:0007369	gastrulation	39/2449	130/12472	0.00296800981893421	0.0174610380783668	0.0117294579914032	LAMA3/TWSG1/ITGA5/ITGAV/DUSP5/ARFRP1/ETS2/ZBTB17/GPI/TGFBR2/NR4A3/IL10/FOXF1/ITGB2/MMP14/LAMB3/WNT5A/WNT5B/TP53/DUSP4/DUSP1/COL6A1/LAMB1/IL1RN/EPB41L5/DUSP2/EXT1/VTN/EPHA2/ATOH8/SNAI1/ITGA2/INHBA/ITGA3/ITGB3/ITGA4/ITGB5/LRP5/MMP2	39
GO:0090087	regulation of peptide transport	39/2449	130/12472	0.00296800981893421	0.0174610380783668	0.0117294579914032	HIF1A/CD38/SLC9B2/ABAT/PIM3/PFKFB2/CD74/CHRM3/MIDN/HLA-DRB1/PCK2/TM7SF3/ADORA1/F2RL2/NDUFAF2/KLF7/SLC16A1/ACSL4/HADH/CCL5/TNF/PLCB1/FFAR2/NR1D1/HFE/TRPM4/IFNG/IRS1/PDE8B/ACVR1C/UCP2/FFAR3/STX1A/FFAR1/FFAR4/CA2/LRP5/LEP/CRHBP	39
GO:0061387	regulation of extent of cell growth	26/2449	78/12472	0.00296994131616732	0.0174610380783668	0.0117294579914032	ULK2/SEMA4B/SEMA3C/LPAR3/SEMA4D/CDK5/VEGFA/SMURF1/WNT5A/NTN1/MAP3K13/CDH1/LIMK1/SEMA4C/CTTN/FGF13/NRCAM/SEMA3A/RTN4R/APOE/SEMA3B/SEMA6B/SEMA6A/DRAXIN/OLFM1/PLXNA4	26
GO:0006942	regulation of striated muscle contraction	21/2449	59/12472	0.0029993667649097	0.0176147021851495	0.0118326819049646	KCNJ2/SLC8A3/BMP10/ZC3H12A/P2RX4/CALM2/PDE4B/ADORA1/PDE4D/FGF13/DMD/GSTM2/MYBPH/CASQ1/TRPM4/ATP1B1/KCNQ1/DSP/TRPV4/NR4A1/ANK2	21
GO:0060485	mesenchyme development	54/2449	193/12472	0.00303905231998037	0.0177784566444667	0.0119426840161132	HIF1A/BASP1/JAG1/EZH2/SEMA4B/NRP2/SEMA3C/MAD2L2/SEMA4D/OVOL2/TGFBR2/FOXF1/ADAM15/SPRED3/ACTA2/SLC39A10/WNT5A/MDK/HPN/BAMBI/PDPN/EDN1/SPRED2/BCL2/GREM1/LOXL3/ADAM8/SEMA4C/DLG5/S100A4/EPB41L5/FERMT2/SEMA3A/EXT1/HGF/LRG1/DCHS1/ZNF703/HES1/SEMA3B/KBTBD8/ROBO1/ACVRL1/EDNRB/SNAI1/SEMA6B/VASN/SEMA6A/COL1A1/OLFM1/HTR2B/HEY1/SOX8/LAMA5	54
GO:0002823	negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	18/2449	48/12472	0.00304052768602157	0.0177784566444667	0.0119426840161132	CD80/IL27RA/BCL6/JAK3/SLAMF1/ZC3H12A/IL7R/LILRB1/SPN/LOXL3/ASCL2/HFE/CR1/TNFSF4/TBX21/CEACAM1/KLRC1/CR2	18
GO:0072163	mesonephric epithelium development	18/2449	48/12472	0.00304052768602157	0.0177784566444667	0.0119426840161132	BASP1/VEGFA/SDC4/HS3ST3B1/FMN1/BCL2/GREM1/CAT/CTNNBIP1/GLI3/DCHS1/HES1/HS3ST3A1/SOX8/ARG2/GDF11/LAMA5/LGR4	18
GO:0072164	mesonephric tubule development	18/2449	48/12472	0.00304052768602157	0.0177784566444667	0.0119426840161132	BASP1/VEGFA/SDC4/HS3ST3B1/FMN1/BCL2/GREM1/CAT/CTNNBIP1/GLI3/DCHS1/HES1/HS3ST3A1/SOX8/ARG2/GDF11/LAMA5/LGR4	18
GO:0030183	B cell differentiation	37/2449	122/12472	0.00305185250963839	0.0178252148763612	0.0119740938735511	PTPN2/TPD52/BCL6/EZH2/JAK3/TRAF3IP2/PRKDC/FOSL2/IL10/KLF6/ZFP36L2/MMP14/HHEX/CMTM7/INPP5D/NFKBIZ/TP53/ID2/ADA/BCL2/CLCF1/MFNG/GPR183/SLAMF8/IL7/CD19/INHBA/BLNK/CR1/IKZF3/NFAM1/ITGA4/HDAC9/DLL1/CR2/CARD11/CD79A	37
GO:1904064	positive regulation of cation transmembrane transport	28/2449	86/12472	0.00308700918488689	0.0180109163336102	0.0120988388876773	SCN1B/PPP3CC/KCNJ2/CACNB3/P2RX4/KCNE5/CALM2/EDN1/KCNMB1/FGF13/DMD/GSTM2/CASQ1/ATP1B2/TREM2/P2RX5/IFNG/CD19/KCNE1/ANK3/ATP1B1/KCNN4/KCNQ1/STAC/CEMIP/P2RY6/ANK2/CXCL10	28
GO:0034767	positive regulation of monoatomic ion transmembrane transport	31/2449	98/12472	0.00315988920823742	0.0184073613664277	0.0123651509670316	SCN1B/PPP3CC/KCNJ2/CACNB3/P2RX4/KCNE5/CALM2/EDN1/KCNMB1/FGF13/DMD/GSTM2/CASQ1/ATP1B2/TREM2/P2RX5/IFNG/EPHB2/CD19/KCNE1/CCL2/ANK3/ATP1B1/KCNN4/KCNQ1/CCR2/STAC/CEMIP/P2RY6/ANK2/CXCL10	31
GO:0001776	leukocyte homeostasis	32/2449	102/12472	0.00316183204949842	0.0184073613664277	0.0123651509670316	HIF1A/JAK3/TRAF3IP2/TNFAIP3/XKR8/CASP3/GCNT4/IL7R/CD74/MTHFD1/LYN/PMAIP1/PDE4B/GPAM/ADA/IL2RA/BCL2/LGALS9/AIM2/CCNB2/CHST3/CXCL6/GPR183/HCAR2/GAPT/LAT/LIPA/CCR2/TNFRSF13B/SLC7A11/SLC40A1/CSF1	32
GO:0033003	regulation of mast cell activation	14/2449	34/12472	0.00319096712267666	0.0184467473151883	0.0123916084908836	NECTIN2/RABGEF1/NR4A3/FOXF1/LYN/FES/PLSCR1/VAMP8/STXBP1/CD84/LGALS9/CD226/ADORA2B/GATA2	14
GO:0042551	neuron maturation	14/2449	34/12472	0.00319096712267666	0.0184467473151883	0.0123916084908836	B4GALT5/AGRN/MAP3K13/SCARF1/KCNQ3/BCL2/RND1/NRCAM/SPTBN4/EDNRB/C1QA/B4GALT6/GATA2/NR4A2	14
GO:1904646	cellular response to amyloid-beta	14/2449	34/12472	0.00319096712267666	0.0184467473151883	0.0123916084908836	CASP4/ICAM1/CDK5/FPR2/BACE1/TNF/MIR146A/CACNA1A/TREM2/EPHB2/CD36/LGMN/ITGA4/NGFR	14
GO:0000768	syncytium formation by plasma membrane fusion	16/2449	41/12472	0.00319615039366967	0.0184467473151883	0.0123916084908836	CFLAR/FLOT1/PTGFRN/EHD1/SBNO2/CAMK1/TANC1/ADGRB1/RIPOR2/TREM2/CD9/EHD2/OCSTAMP/DCSTAMP/NFATC2/CXCL10	16
GO:0001774	microglial cell activation	16/2449	41/12472	0.00319615039366967	0.0184467473151883	0.0123916084908836	CLU/LDLR/ITGB2/TNF/TLR2/TAFA3/SPHK1/NR1D1/AIF1/ITGAM/TREM2/IFNG/CCL3/C1QA/CX3CR1/STAP1	16
GO:0002762	negative regulation of myeloid leukocyte differentiation	16/2449	41/12472	0.00319615039366967	0.0184467473151883	0.0123916084908836	PTPN2/GPR137B/CDK6/ERFE/LYN/TRIB1/INPP5D/LILRB1/TNFAIP6/TNFRSF11B/CCL3/C1QC/INHBA/GATA2/CEACAM1/FBN1	16
GO:0043277	apoptotic cell clearance	16/2449	41/12472	0.00319615039366967	0.0184467473151883	0.0123916084908836	ITGAV/XKR8/TGM2/TYRO3/SCARB1/ADGRB1/FCN1/TREM2/CD36/FCN2/CCL2/CCR2/ALOX15/ITGB3/C2/THBS1	16
GO:0140253	cell-cell fusion	16/2449	41/12472	0.00319615039366967	0.0184467473151883	0.0123916084908836	CFLAR/FLOT1/PTGFRN/EHD1/SBNO2/CAMK1/TANC1/ADGRB1/RIPOR2/TREM2/CD9/EHD2/OCSTAMP/DCSTAMP/NFATC2/CXCL10	16
GO:0048762	mesenchymal cell differentiation	48/2449	168/12472	0.00320369505748962	0.0184703882970015	0.0124074893280828	HIF1A/JAG1/EZH2/SEMA4B/NRP2/SEMA3C/MAD2L2/SEMA4D/OVOL2/TGFBR2/ADAM15/SPRED3/SLC39A10/WNT5A/MDK/HPN/BAMBI/PDPN/EDN1/SPRED2/BCL2/GREM1/LOXL3/ADAM8/SEMA4C/DLG5/S100A4/EPB41L5/FERMT2/SEMA3A/EXT1/HGF/LRG1/ZNF703/HES1/SEMA3B/KBTBD8/EDNRB/SNAI1/SEMA6B/VASN/SEMA6A/COL1A1/OLFM1/HTR2B/HEY1/SOX8/LAMA5	48
GO:0032941	secretion by tissue	11/2449	24/12472	0.00322927694083697	0.0184786402725671	0.012413032595345	TRAF3IP2/FOSL2/CHRM3/VAMP8/ADORA1/SLC4A5/ADA/DCANP1/TIFAB/KCNN4/CELSR2	11
GO:0034656	nucleobase-containing small molecule catabolic process	11/2449	24/12472	0.00322927694083697	0.0184786402725671	0.012413032595345	ENPP4/ENTPD7/UPP1/NUDT1/PNP/ADA/APOBEC3F/ADA2/UPB1/APOBEC3G/CDA	11
GO:0046639	negative regulation of alpha-beta T cell differentiation	11/2449	24/12472	0.00322927694083697	0.0184786402725671	0.012413032595345	SOCS1/BCL6/JAK3/ZC3H12A/HLX/RUNX1/LOXL3/GLI3/ASCL2/TNFSF4/TBX21	11
GO:0048663	neuron fate commitment	11/2449	24/12472	0.00322927694083697	0.0184786402725671	0.012413032595345	DLL4/SUFU/ID2/BHLHE22/NFIA/NOTCH3/GLI3/GATA2/EPOP/DLL1/ISL2	11
GO:0050901	leukocyte tethering or rolling	11/2449	24/12472	0.00322927694083697	0.0184786402725671	0.012413032595345	CHST2/ST3GAL4/TNF/SPN/FUT7/EXT1/CCR2/CX3CR1/ITGA4/LEP/SELL	11
GO:0060907	positive regulation of macrophage cytokine production	11/2449	24/12472	0.00322927694083697	0.0184786402725671	0.012413032595345	RIPK2/PANX1/MAPKAPK2/CARD9/CD74/WNT5A/LILRB1/PYCARD/GPRC5B/CD36/TLR7	11
GO:2000191	regulation of fatty acid transport	11/2449	24/12472	0.00322927694083697	0.0184786402725671	0.012413032595345	PTGES/P2RX4/EPRS1/ERFE/ACSL1/FABP3/ACSL5/EDN1/PLA2R1/THBS1/IL1A	11
GO:0042476	odontogenesis	23/2449	67/12472	0.00331731217145072	0.0189419232305864	0.0127242430726277	FAM20A/RUNX2/SNX10/TUFT1/PDGFRA/ADM/FAM20C/TMT1A/APCDD1/EDN1/PERP/TNFRSF11B/LAMB1/GLI3/ALPL/INHBA/COL1A1/NGFR/SERPINE1/LRP4/LAMA5/CSF1/SMPD3	23
GO:1901657	glycosyl compound metabolic process	23/2449	67/12472	0.00331731217145072	0.0189419232305864	0.0127242430726277	ENPP4/ADK/DNPH1/GUSB/ABHD10/MTAP/PGM2/FUCA1/ACP3/UPP1/NUDT1/NT5C3A/PNP/AKR1B1/ADA/TK2/APRT/APOBEC3F/ADA2/UPB1/APOBEC3G/CDA/MACROD1	23
GO:0048545	response to steroid hormone	64/2449	237/12472	0.00339042028969837	0.0193387551348504	0.0129908150330016	SSTR2/RELA/STRN3/CD38/CFLAR/ACOD1/ATP5F1A/ACE/CARD9/NR3C1/DNAJA1/GPI/PPARGC1B/CASP3/ABHD2/NPC1/GJB2/NR4A3/FOSL2/IL10/ADM/DDIT4/ZFP36L2/CYP7B1/PAQR8/ALAD/TRERF1/PLPP1/PHB1/ASS1/ADTRP/PAK1/ZDHHC7/SRD5A1/PCK2/ANXA3/FECH/TNF/FOSL1/EDN1/BCL2/NEDD4/TLR2/IL1RN/BMP6/NR1D1/SSTR3/A2M/BCKDHB/SMYD3/ZFP36/SERPINF1/SGK1/NKX3-1/IGFBP7/ABCA2/ALPL/INHBA/TFAP4/COL1A1/AREG/TFPI/THBS1/MAOB	64
GO:0098869	cellular oxidant detoxification	24/2449	71/12472	0.00343884642597762	0.0195457000008923	0.0131298303138732	PTGES/SELENOW/TXNRD3/NNT/MGST2/GCH1/TXN/SESN2/GSTO2/PTGS1/MGST1/DUOX2/NQO1/CAT/GSTM2/NXN/APOE/CYGB/CD36/S100A9/ALOX5AP/MPO/GPX3/IPCEF1	24
