"GeneName"	"padj"	"pvalue"	"lfcSE"	"stat"	"log2FoldChange"	"baseMean"
"LRG_1131"	0.260599135262956	0.185814349347834	0.511856492653343	1.32306323611367	0.677218507595725	61.4614614772105
"ENSG00000203757"	0.414313316543435	0.325531891569842	0.805630945696701	-0.983153510263778	-0.792058892238839	10.0721220478927
"ENSG00000197403"	0.0151242920643907	0.00675266011296784	0.594321297702678	-2.70880211792927	-1.60989878994749	11.9856079222671
"ENSG00000163568"	1.37320505614047e-05	2.33663729298991e-06	0.521178594821611	4.72188941307657	2.46094768921029	299.584171131267
"ENSG00000256029"	0.000147455358661295	3.42814848993152e-05	0.26250854187659	-4.14298468334604	-1.08756886824222	21.4513292344079
"ENSG00000188004"	2.24848474175518e-05	4.09721508668866e-06	0.293313903404676	-4.60638905036176	-1.35111795296217	16.4586280950126
"ENSG00000213085"	0.432050728762635	0.342252699983506	0.375037933431013	0.949723629352735	0.356182387283051	6.10726774671828
"ENSG00000158710"	0.306758775093626	0.225756456495023	0.162428671006884	-1.21136262624346	-0.196760021488134	4852.83596726947
"ENSG00000162723"	0.708325131688026	0.635638875061637	0.728303175072478	-0.473805131360324	-0.345073781535356	82.966907239713
"ENSG00000177807"	0.000598504110652606	0.000170412327452641	0.718180549583232	-3.75926637095494	-2.69983198832218	52.2704465100875
"ENSG00000143315"	0.00114767640136973	0.000355741293045585	0.193809567323078	-3.57091134959984	-0.692076783615013	193.152270155391
"ENSG00000162729"	0.216054269587786	0.148861476773246	0.176922454258464	1.44356464239874	0.255398999413926	526.540522735629
"ENSG00000227741"	0.880652618398846	0.847294564671617	0.366606619955481	0.19257150274813	0.0705979877222396	5.99374045220498
"ENSG00000132716"	0.0104997072194688	0.00444512398321272	0.0617495728991351	-2.8447145403022	-0.175659907883621	2614.34269286454
"ENSG00000258465"	0.0175659974876708	0.00802947897754017	0.0592649909983159	-2.65082770811066	-0.157101280259265	2412.86082705158
"ENSG00000224261"	0.848133651574695	0.804867486842161	0.317500570521648	-0.247052638343113	-0.0784393536228168	13.7297065320915
"ENSG00000162735"	0.788243746305146	0.731940621569064	0.0923502728553925	-0.342545216952411	-0.0316341442508647	1696.14321412335
"ENSG00000122218"	0.623559190638083	0.540829008763284	0.0671277828142985	-0.61155985033257	-0.0410526568110696	7453.73014700169
"LRG_1336"	0.612904512311162	0.529303980205536	0.0669931209836226	-0.629068853677391	-0.0421432858214383	7429.27688302719
"ENSG00000162739"	0.171520567971432	0.113081397675774	0.453341558393838	-1.58449377257348	-0.718316876123793	196.303950071605
"ENSG00000066294"	1.1666102663296e-05	1.94033319089944e-06	0.251975207851913	-4.75954140540775	-1.19928643490741	9918.80633068378
"ENSG00000117090"	1.20192204692616e-10	3.29334209040669e-12	0.633056511924256	6.96460167928181	4.40898644602796	2724.81481597409
"ENSG00000117091"	6.67035790817261e-08	5.19111875773764e-09	0.219524707549751	5.84092687753869	1.28222776461116	6738.4536220898
"ENSG00000275801"	0.000258389164351589	6.51678053918399e-05	0.391112858439859	-3.99327176215311	-1.56181993342288	40.191376227354
"ENSG00000122223"	0.774620686408678	0.714756012149133	0.53605270324927	-0.365476142934242	-0.195914474393017	65.1840444172426
"ENSG00000158769"	0.00127252345371789	0.000401012654688943	0.206202918045917	3.5394164710349	0.729838004507178	2715.4433327511
"ENSG00000270149"	0.00100790064502986	0.000307053619396337	0.206174532200574	3.60927529441574	0.744140645409256	1714.82499791053
"ENSG00000215845"	0.326019819265376	0.242798801842706	0.197115597535181	-1.16801974157084	-0.230234909292624	131.785100070425
"ENSG00000158773"	0.516996878208571	0.427473609254706	0.092020839860832	-0.793522253346815	-0.0730205842012338	2446.68053405278
"ENSG00000186517"	0.0352518640140151	0.0178843208174212	0.126596364640284	2.36800444944259	0.299780754751449	6915.45551461087
"ENSG00000143217"	0.780046030406856	0.720806875125104	0.29482943018476	0.357380630654804	0.105366327695026	144.220463340555
"ENSG00000143256"	0.113361449285571	0.0699251875537081	0.0792358125224543	-1.81239498262996	-0.143606589060304	595.175668531893
"ENSG00000158796"	1.11452439941215e-06	1.33503881964217e-07	0.0759927577713017	5.27396980530427	0.400783509907647	1075.00332507875
"ENSG00000158850"	0.00594637372442793	0.00232437453828731	0.0757685910608311	-3.04531405898838	-0.23073915558729	874.699174069893
"ENSG00000158859"	2.48030437628219e-10	7.65028947229896e-12	0.689202617008235	6.84494942384548	4.71755705620331	24.3184903998318
"ENSG00000158887"	0.421132935960819	0.331695939599305	0.171528958654078	0.970703517802819	0.166503763570568	61.6871528930266
"LRG_256"	0.43585541833966	0.346039077030202	0.171605125191934	0.942299982693069	0.161703506498401	60.8035045464423
"ENSG00000203747"	0.084090267815	0.0492346697921158	0.513262251910738	-1.96655383772594	-1.00935785125492	3151.50703719351
"LRG_60"	0.0839440709891031	0.0491449423869203	0.513305962755061	-1.9673320503603	-1.00984327216908	3142.55967801072
